countryName,exchg,purpose,date1,holdID,intervalIdent,marketCap1,marketCap20,marketCapRange,propertyName,Rank,reportDate,reportingComp,significantInterval,stage,surfaceUnder,date20,within21,gainPercent,change
Australia,CAV-ASX,Exploration,0.0052,SRC003,745285,2.41,2.66,<10,Lake Roe,124,12/13/2016,Carnavale Resources Limited,No,Target Outline,Surface,0.0058,FALSE,10,increase
Australia,RMS-ASX,Extension,0.3386,GXRC0502,748711,177.84,238.38,>100,Mt Magnet,25,12/19/2016,Ramelius Resources Limited,Yes,Operating,In Pit,0.4538,FALSE,34,increase
Australia,LCD-ASX,Extension,0.043,16LCRC026,722246,3.6,2.3,<10,Quinns,728,11/4/2016,Latitude Consolidated Limited,Yes,Reserves Development,Surface,0.0274,FALSE,-36,decrease
Canada,EXS-TVX,Exploration,0.0604,37986136,708078,6.55,5.67,<10,Timmins Porcupine West,530,10/11/2016,Explor Resources Inc.,No,Reserves Development,Surface,0.0522,FALSE,-13,decrease
Canada,CJC-TVX,Exploration,0.1082,R5,725043,8.17,7.04,<10,Sakami,537,11/8/2016,Canada Strategic Metals Inc.,No,Target Outline,Surface,0.0932,FALSE,-13,decrease
Australia,LCD-ASX,Extension,0.0273,16LCRC026,733085,2.29,2.57,<10,Quinns,130,11/23/2016,Latitude Consolidated Limited,No,Reserves Development,Surface,0.03,FALSE,9,increase
Mexico,GGD-TSX,Extension,0.4645,318,716025,79.61,80.95,>10 - 100,Santa Gertrudis,233,10/19/2016,GoGold Resources Inc.,Yes,Construction Started,Surface,0.4724,FALSE,1,increase
Canada,IGO-TVX,Extension,0.1274,RO16-15,718983,7.07,5.92,<10,Rosebute,558,10/27/2016,Independence Gold Corp.,No,Target Outline,Surface,0.108,FALSE,-15,decrease
Australia,MGV-ASX,Extension,0.0724,16MORC043,715492,13.03,13.02,>10 - 100,Murchison,275,10/18/2016,Musgrave Minerals Limited,Yes,Operating,Surface,0.0723,FALSE,0,same
Australia,MGV-ASX,Extension,0.092,16MORC048,721246,16.57,11.84,>10 - 100,Murchison,697,11/3/2016,Musgrave Minerals Limited,Yes,Operating,Surface,0.0658,FALSE,-28,decrease
Australia,SLR-ASX,Extension,0.4514,16MORC052,725108,227.39,210.63,>100,Murchison,429,11/9/2016,Silver Lake Resources Limited,Yes,Operating,Surface,0.4182,FALSE,-7,decrease
USA,NM-TVX,Exploration,0.3309,NER_CS1_10-18-2016,716034,3.58,3.63,<10,Richardson,240,10/18/2016,Northern Empire Resources Corp.,Yes,Target Outline,In Pit,0.3357,FALSE,1,increase
Nicaragua,OVL-ASX,Extension,0.0174,48788,708875,11.66,10.95,>10 - 100,El Topacio,428,10/12/2016,Oro Verde Limited,Yes,Reserves Development,Surface,0.0161,FALSE,-7,decrease
Ghana,CAP-TVX,Extension,0.0224,16APR003,720688,2.97,2.48,<10,Akorade,581,11/1/2016,Castle Peak Mining Limited,No,Reserves Development,Surface,0.0187,FALSE,-16,decrease
Mali,RSG-ASX,Extension,1.2777,SYDD442,717734,939.66,677.05,>100,Syama,694,10/25/2016,Resolute Mining Limited,Yes,Expansion,Underground,0.9187,FALSE,-28,decrease
USA,TLRS-US,Extension,0.3155,N601155,744500,7.61,6.32,<10,Talapoosa,587,12/7/2016,Timberline Resources Corporation,No,Prefeas/Scoping,Surface,0.262,FALSE,-16,decrease
Canada,OOR-TVX,Exploration,0.0998,372702,727958,4.96,4.11,<10,Grizzly,590,11/14/2016,GFK Resources Inc.,No,Exploration,Surface,0.0827,FALSE,-17,decrease
Australia,KAI-ASX,Extension,0.0351,KMYD 002,729645,13.66,11.64,>10 - 100,Mt York,553,11/17/2016,Kairos Minerals Limited,Yes,Reserves Development,Surface,0.0299,FALSE,-14,decrease
Australia,CMM-ASX,Extension,0.0694,KBRC436,744522,21.87,23.88,>10 - 100,Karlawinda,137,12/9/2016,Capricorn Metals Ltd,No,Feasibility Started,Surface,0.0757,FALSE,9,increase
Ghana,GRL-AIMLSE,Extension,0.0218,16AKRC011,727391,1.56,1.27,<10,Homase,616,11/11/2016,GoldStone Resources Limited,No,Reserves Development,Surface,0.0177,FALSE,-19,decrease
Australia,DCN-ASX,Extension,2.3331,16JUDD404,706300,326.03,348.81,>100,Mt Morgans,158,10/10/2016,Dacian Gold Limited,No,Feasibility Started,Surface,2.4961,FALSE,6,increase
Canada,SKE-TVX,Extension,0.0494,S16-095,745587,26.06,29.96,>10 - 100,Spectrum,99,12/12/2016,Skeena Resources Limited,Yes,Reserves Development,Surface,0.0559,FALSE,13,increase
Ireland,PLY-TVX,Exploration,0.112,PM_CS_11.3.2016,721527,5.72,4.35,<10,Ox Mountains,654,11/3/2016,Playfair Mining Ltd.,No,Target Outline,Surface,0.0852,FALSE,-23,decrease
Ireland,CGNR-AIMLSE,Extension,0.3106,CG_01_11.3.2016,721530,3.42,2.59,<10,Armagh-Monaghan,657,11/3/2016,Conroy Gold and Natural Resources Plc,No,Prefeas/Scoping,Surface,0.2356,FALSE,-24,decrease
Canada,SEA-TSX,Extension,10.817,IC-16-62,715690,585.62,577.62,>100,KSM,302,10/18/2016,Seabridge Gold Inc.,Yes,Prefeas/Scoping,Surface,10.6693,FALSE,-1,decrease
Canada,SEA-TSX,Extension,9.1117,K-16-52B,728488,493.72,561.81,>100,KSM,95,11/15/2016,Seabridge Gold Inc.,Yes,Prefeas/Scoping,Surface,10.3682,FALSE,13,increase
Canada,QIT-TVX,Exploration,0.0813,Trench B,727672,1.88,1.39,<10,Fancamp,677,11/14/2016,Quinto Real Capital Corporation,No,Exploration,Surface,0.0602,FALSE,-26,decrease
Canada,TUO-TVX,Exploration,0.166,CB-16-03,708061,4.75,5.13,<10,Treaty Creek,148,10/11/2016,Teuton Resources Corporation,Yes,Target Outline,Surface,0.1791,FALSE,7,increase
Canada,TUO-TVX,Exploration,0.2022,CB-16-03,718638,5.79,4.25,<10,Treaty Creek,681,10/26/2016,Teuton Resources Corporation,Yes,Target Outline,Surface,0.1484,FALSE,-26,decrease
Canada,GGM-TVX,Extension,0.06,GR?16?03,726081,23.85,19.22,>10 - 100,Granada,619,11/9/2016,Granada Gold Mine Inc.,Yes,Prefeas/Scoping,Surface,0.0483,FALSE,-19,decrease
Armenia,ORE-AIMLSE,Extension,0.0438,OG16-58,735959,1.37,0.97,<10,Mutsk,701,11/29/2016,Orogen Gold Plc,No,Target Outline,Surface,0.031,FALSE,-29,decrease
Canada,BYN-TVX,Extension,0.0407,HY-16-50,727679,1.91,2.65,<10,Hyland,18,11/14/2016,Banyan Gold Corp.,Yes,Reserves Development,Surface,0.0564,FALSE,38,increase
Armenia,ORE-AIMLSE,Extension,0.062,OG16-57,724817,1.94,1.37,<10,Mutsk,703,11/8/2016,Orogen Gold Plc,No,Target Outline,Surface,0.0438,FALSE,-29,decrease
Canada,GPY-TVX,Extension,0.6027,GT16-011,711337,45.38,44.37,>10 - 100,Brewery Creek,350,10/13/2016,Golden Predator Mining Corp.,Yes,Prefeas/Scoping,Surface,0.5824,FALSE,-3,decrease
Australia,KDR-ASX,Extension,0.3988,KEGR042,786866,125.99,100.31,>100,Mt Holland - Gold,629,10/28/2016,Kidman Resources Limited,Yes,Prefeas/Scoping,Surface,0.3175,FALSE,-20,decrease
Canada,IDM-TVX,Extension,0.1229,MC16-08,730419,34.78,30.56,>10 - 100,Red Mountain,492,11/17/2016,IDM Mining Ltd.,Yes,Feasibility Started,Surface,0.1095,FALSE,-10,decrease
Australia,GOR-ASX,Extension,0.4131,16DHRC0031,706150,359.04,379.2,>100,Yamarna,172,10/10/2016,Gold Road Resources Limited,No,Feasibility Started,Surface,0.436,FALSE,5,increase
Canada,XIM-TVX,Exploration,0.085,1,731000,3.98,2.67,<10,Brett,721,11/21/2016,Ximen Mining Corp.,No,Target Outline,Surface,0.057,FALSE,-33,decrease
Canada,IDM-TVX,Extension,0.1094,U16-1220,741900,30.55,27.89,>10 - 100,Red Mountain,449,12/6/2016,IDM Mining Ltd.,Yes,Feasibility Started,Underground,0.0999,FALSE,-8,decrease
USA,GSV-TVX,Extension,2.3806,DS16-24,711128,496.12,522.58,>100,Railroad-Pinion,292,10/13/2016,Gold Standard Ventures Corporation,Yes,Reserves Development,Surface,2.3593,FALSE,0,same
Armenia,ORE-AIMLSE,Extension,0.0634,OG15-59,746312,1.99,0.96,<10,Mutsk,749,12/14/2016,Orogen Gold Plc,No,Target Outline,Surface,0.0306,FALSE,-51,decrease
Canada,WHM-TVX,Extension,0.0454,DOB-09-14,717242,1.33,1.08,<10,Dorothy Dobie,610,10/21/2016,White Metal Resources Corp.,Yes,Reserves Development,Surface,0.037,FALSE,-18,decrease
Finland,DRA-ASX,Extension,0.2039,KU-1529,716657,18.12,20.05,>10 - 100,Orivesi,118,10/20/2016,Dragon Mining Limited,Yes,Operating,Underground,0.2257,FALSE,10,increase
Mexico,AR-TSX,Extension,2.6256,16-LCRC-414,704818,416.07,364.89,>100,La Colorada,513,10/3/2016,Argonaut Gold Inc.,Yes,Operating,In Pit,2.3026,FALSE,-12,decrease
Canada,TUO-TVX,Exploration,0.1641,DN-16-05,725104,4.7,3.52,<10,Del Norte,666,11/8/2016,Teuton Resources Corporation,Yes,Target Outline,Surface,0.123,FALSE,-25,decrease
Sweden,BME-TVX,Definition,0.8996,CNT16-006,719464,95.35,71.06,>10 - 100,Barsele,672,10/27/2016,Barsele Minerals Corp.,Yes,Reserves Development,Surface,0.6704,FALSE,-25,decrease
Sweden,BME-TVX,Extension,0.7774,CNT16012,746833,82.88,81.1,>10 - 100,Barsele,321,12/14/2016,Barsele Minerals Corp.,Yes,Reserves Development,Surface,0.7607,FALSE,-2,decrease
Australia,SMC-ASX,Extension,0.2517,LR0281,724614,15.78,13.91,>10 - 100,Woolgar,506,11/7/2016,Strategic Minerals Corporation N.L.,Yes,Reserves Development,Surface,0.2218,FALSE,-11,decrease
Honduras,IMII-US,Exploration,0.395,CMCS-09,729651,19.74,24.52,>10 - 100,Clavo Rico,49,11/17/2016,"Inception Mining, Inc.",Yes,Operating,Surface,0.49,FALSE,24,increase
Canada,GIS-TVX,Exploration,0.1006,T-7,730258,4.12,3.71,<10,Chevrier,472,11/17/2016,Genesis Metals Corp.,Yes,Reserves Development,Surface,0.0906,FALSE,-9,decrease
Canada,GIS-TVX,Exploration,0.0943,GFA-171,743255,3.87,3.64,<10,Chevrier,394,12/6/2016,Genesis Metals Corp.,Yes,Reserves Development,Surface,0.0888,FALSE,-5,decrease
Canada,GIS-TVX,Exploration,0.0836,FA-51,745512,3.43,3.06,<10,Chevrier,487,12/12/2016,Genesis Metals Corp.,Yes,Reserves Development,Surface,0.0745,FALSE,-10,decrease
Canada,MOZ-TSX,Extension,0.5007,MA-16-128,720728,58.61,48.38,>10 - 100,Valentine Lake,607,11/2/2016,Marathon Gold Corporation,Yes,Reserves Development,Surface,0.41,FALSE,-18,decrease
Canada,MOZ-TSX,Extension,0.3846,MA-16-136,730997,45.38,50.2,>10 - 100,Valentine Lake,121,11/21/2016,Marathon Gold Corporation,Yes,Reserves Development,Surface,0.4254,FALSE,10,increase
Argentina,MRZ-TVX,Exploration,0.9199,IODDH-20,748680,45.1,56.31,>10 - 100,Claudia,45,12/16/2016,Mirasol Resources Ltd.,No,Target Outline,Surface,1.1508,FALSE,25,increase
Canada,MOZ-TSX,Extension,0.4039,MA-16-149,746761,47.67,49.29,>10 - 100,Valentine Lake,207,12/14/2016,Marathon Gold Corporation,Yes,Reserves Development,Surface,0.4177,FALSE,3,increase
Canada,PGM-TVX,Extension,0.5708,PG16-198,704309,98.51,90.61,>10 - 100,Madsen,439,10/3/2016,Pure Gold Mining Inc.,Yes,Prefeas/Scoping,Surface,0.525,FALSE,-8,decrease
Canada,PGM-TVX,Extension,0.5163,PG16-229,720343,89.1,61.9,>10 - 100,Madsen,708,10/31/2016,Pure Gold Mining Inc.,Yes,Prefeas/Scoping,Surface,0.3587,FALSE,-30,decrease
Canada,PGM-TVX,Extension,0.3513,PG16-233,727644,60.62,59.72,>10 - 100,Madsen,310,11/14/2016,Pure Gold Mining Inc.,Yes,Prefeas/Scoping,Surface,0.346,FALSE,-1,decrease
Canada,PGM-TVX,Extension,0.321,PG16-279,753199,55.4,70.53,>10 - 100,Madsen,38,12/20/2016,Pure Gold Mining Inc.,Yes,Prefeas/Scoping,Surface,0.4087,FALSE,27,increase
Canada,VIT-TVX,Extension,0.403,DG16-750C,732572,202.46,187.63,>100,Dublin Gulch,430,11/22/2016,Victoria Gold Corp.,Yes,Feasibility Complete,Surface,0.3732,FALSE,-7,decrease
Uruguay,OMI-TSX,Extension,0.1854,DDHUGSG16-024_07,709031,18.47,22.4,>10 - 100,San Gregorio,58,10/12/2016,Orosur Mining Inc.,Yes,Operating,Underground,0.2242,FALSE,20,increase
Bulgaria,DPM-TSX,Extension,1.5155,EXT150_440_06,751376,243.37,381.6,>100,Chelopech,9,12/20/2016,Dundee Precious Metals Inc.,Yes,Operating,Surface,2.3763,FALSE,56,increase
Australia,EGS-ASX,Infill,0.1569,MIRC184,739273,76.82,77.2,>10 - 100,Davyhurst,248,12/6/2016,Eastern Goldfields Limited,No,Feasibility Started,In Pit,0.1579,FALSE,0,same
Canada,BAR-TSX,Extension,0.6565,A-16-20,720068,82.27,84.3,>10 - 100,Northshore,220,11/1/2016,Balmoral Resources Ltd.,Yes,Reserves Development,Surface,0.6717,FALSE,2,increase
Chile,AGD-ASX,Infill,0.1015,AM-038,746874,52.67,62.32,>10 - 100,Amancaya,74,12/15/2016,Austral Gold Limited,No,Feasibility Started,Surface,0.1201,FALSE,18,increase
Canada,GWM-TVX,Extension,0.224,CS-331,793155,13.01,15.39,>10 - 100,Clarence Stream,76,12/20/2016,Galway Metals Inc.,No,Reserves Development,Surface,0.2649,FALSE,18,increase
Australia,KIN-ASX,Extension,0.1846,MR16RC028,736698,21.06,15.29,>10 - 100,Leonora,685,12/1/2016,Kin Mining NL,Yes,Prefeas/Scoping,Surface,0.1341,FALSE,-27,decrease
Australia,MDI-ASX,Extension,0.0526,MSRC052,706566,24.65,22.84,>10 - 100,Sandstone,427,10/11/2016,Middle Island Resources Limited,Yes,Advanced Exploration,In Pit,0.0487,FALSE,-7,decrease
Australia,MDI-ASX,Extension,0.0323,MSRC177,746807,15.16,8.53,>10 - 100,Sandstone,746,12/15/2016,Middle Island Resources Limited,Yes,Prefeas/Scoping,Surface,0.0182,FALSE,-43,decrease
Cambodia,EMR-ASX,Metallurgical,0.032,DD16OKVMET005,731879,66.32,76.51,>10 - 100,Okvau-Ochung,83,10/18/2016,Emerald Resources NL,No,Feasibility Started,Surface,0.0369,FALSE,15,increase
Ghana,CDV-ASX,Extension,0.156,NMDD035,754982,47.42,54.7,>10 - 100,Bolgatanga,84,12/20/2016,Cardinal Resources Limited,No,Reserves Development,Surface,0.1799,FALSE,15,increase
Canada,TXR-TVX,Extension,0.5135,TWL16-026,727070,51.08,43.62,>10 - 100,Yellowknife City,551,11/10/2016,TerraX Minerals Inc.,Yes,Reserves Development,Surface,0.4384,FALSE,-14,decrease
USA,PG-TSX,Discovery,2.5165,GB13-07,727683,505.8,364.56,>100,Goldbanks,692,10/26/2016,Premier Gold Mines Limited,Yes,Reserves Development,Surface,1.8109,FALSE,-28,decrease
Canada,SEA-TSX,Exploration,11.1744,JM-16-06,718481,604.96,518.77,>100,Iskut,546,10/26/2016,Seabridge Gold Inc.,Yes,Reserves Development,Surface,9.574,FALSE,-14,decrease
Australia,LCY-ASX,Extension,0.0038,BPC103,711436,5.54,5.64,<10,Mt Celia,231,10/14/2016,Legacy Iron Ore Limited,Yes,Reserves Development,Surface,0.0038,FALSE,1,increase
Ghana,XTG-TSX,Extension,0.2094,CCDD16022,716545,10.15,8.9,>10 - 100,Kibi,512,10/19/2016,Xtra-Gold Resources Corp.,Yes,Reserves Development,Surface,0.1837,FALSE,-12,decrease
Tanzania,TNX-TSX,Extension,0.6542,BMDD202,715695,71.36,70.8,>10 - 100,Buckreef,289,10/18/2016,Tanzanian Royalty Exploration Corporation,Yes,Commissioning,Surface,0.6491,FALSE,0,same
Fiji,LIO-TVX,Infill,0.6124,TUDDH 410,753690,62.29,70.87,>10 - 100,Tuvatu,96,12/21/2016,Lion One Metals Limited,No,Prefeas/Scoping,Surface,0.6968,FALSE,13,increase
Mauritania,ALG-TVX,Extension,0.2812,T16RC081,705577,34.44,32.56,>10 - 100,Tijirit,386,10/5/2016,Algold Resources Limited,Yes,Reserves Development,Surface,0.2659,FALSE,-5,decrease
Mauritania,ALG-TVX,Extension,0.1887,T16RC136,735477,23.11,22.07,>10 - 100,Tijirit,417,11/28/2016,Algold Resources Limited,Yes,Reserves Development,Surface,0.1758,FALSE,-6,decrease
Ghana,GSS-US,Infill,0.839,BS16DD009,738922,275.82,232.36,>100,Wassa,566,12/5/2016,Golden Star Resources Limited,Yes,Expansion,Surface,0.7068,FALSE,-15,decrease
Nicaragua,GRR-TVX,Extension,0.2274,SA16-RC-61,705973,37.13,36.11,>10 - 100,San Albino-Murra,337,10/6/2016,Golden Reign Resources Ltd.,Yes,Prefeas/Scoping,Surface,0.2212,FALSE,-2,decrease
Nicaragua,GRR-TVX,Extension,0.1977,AR16-TR-23,715625,32.28,35.31,>10 - 100,San Albino-Murra,136,10/17/2016,Golden Reign Resources Ltd.,Yes,Prefeas/Scoping,In Pit,0.2163,FALSE,9,increase
Egypt,AAN-TVX,Extension,0.0566,AHA-067,708115,6.39,6.32,<10,Abu Marawat,295,10/11/2016,Aton Resources Inc.,Yes,Reserves Development,Surface,0.056,FALSE,-1,decrease
Egypt,AAN-TVX,Extension,0.0484,AHA-079,727097,5.46,5.45,<10,Abu Marawat,276,11/10/2016,Aton Resources Inc.,Yes,Reserves Development,Surface,0.0483,FALSE,0,same
Egypt,AAN-TVX,Extension,0.0522,AHA-092,735968,5.89,8.91,<10,Abu Marawat,420,11/29/2016,Aton Resources Inc.,Yes,Reserves Development,Surface,0.0485,FALSE,-7,decrease
Chile,YRI-TSX,Extension,3.6809,SNX0682,719530,3488.05,2992.79,>100,El Penon,543,10/27/2016,Yamana Gold Inc.,Yes,Operating,Underground,3.1583,FALSE,-14,decrease
Australia,GOR-ASX,Extension,0.4346,12ALRC0031,714357,377.72,420.06,>100,Yamarna,114,10/17/2016,Gold Road Resources Limited,Yes,Feasibility Started,Surface,0.483,FALSE,11,increase
Australia,GOR-ASX,Extension,0.4299,16ATRC0021,720672,373.85,394.29,>100,Yamarna,175,11/1/2016,Gold Road Resources Limited,Yes,Feasibility Complete,Surface,0.4531,FALSE,5,increase
Ghana,CDV-ASX,Infill,0.1638,NMDD036,748500,49.8,54.52,>10 - 100,Bolgatanga,135,12/19/2016,Cardinal Resources Limited,No,Reserves Development,Surface,0.1793,FALSE,9,increase
Australia,GCY-ASX,Extension,0.454,DGRC139,705943,115.03,112.64,>100,Dalgaranga,342,10/7/2016,Gascoyne Resources Limited,Yes,Feasibility Started,Surface,0.4406,FALSE,-2,decrease
Australia,GCY-ASX,Extension,0.2856,DGAC1160,747275,73.17,91.34,>10 - 100,Dalgaranga,47,12/15/2016,Gascoyne Resources Limited,Yes,Feasibility Complete,Surface,0.3566,FALSE,24,increase
Australia,IRC-ASX,Exploration,0.0804,PFRC1637,705132,15.59,15.66,>10 - 100,Binduli North,287,10/4/2016,Intermin Resources Limited,Yes,Preproduction,Surface,0.0799,FALSE,0,same
Australia,IRC-ASX,Extension,0.0734,PFDD1601,741865,14.42,13.55,>10 - 100,Binduli North,400,11/29/2016,Intermin Resources Limited,Yes,Preproduction,Surface,0.0689,FALSE,-6,decrease
Canada,TUO-TVX,Exploration,0.116,CL-16-01,749150,3.49,4.79,<10,Clone,19,12/19/2016,Teuton Resources Corporation,Yes,Target Outline,Surface,0.159,FALSE,37,increase
Canada,WM-TSX,Exploration,0.0376,1050-005,738947,8.34,9.02,<10,Fenelon,144,12/5/2016,Wallbridge Mining Company Limited,Yes,Prefeas/Scoping,Surface,0.0407,FALSE,8,increase
Papua New Guinea,KNT-TVX,Extension,0.6247,GCDD0002,736748,74.6,79.39,>10 - 100,Kainantu,165,11/30/2016,K92 Mining Inc.,No,Operating,Underground,0.6647,FALSE,6,increase
Australia,MOY-ASX,Extension,0.2097,GGRCMET002,714456,163.73,179.62,>100,Nullagine,132,10/17/2016,Millennium Minerals Limited,Yes,Operating,In Pit,0.23,FALSE,9,increase
Australia,MAT-ASX,Infill,0.1424,16LCDD004,746020,20.61,20.38,>10 - 100,Lake Carey,293,12/14/2016,Matsa Resources Limited,No,Reserves Development,Surface,0.1409,FALSE,-1,decrease
Mexico,CAND-TVX,Extension,0.2245,CA16PI031,769016,18.25,20.56,>10 - 100,Pinos,174,10/31/2016,Candelaria Mining Corp.,No,Target Outline,Surface,0.2367,FALSE,5,increase
Australia,MOY-ASX,Extension,0.2339,BJSRD006,721488,182.7,152.88,>100,Nullagine,575,11/3/2016,Millennium Minerals Limited,Yes,Operating,Surface,0.1958,FALSE,-16,decrease
Australia,MRP-ASX,Extension,0.0682,BORC157,720262,21.65,19.8,>10 - 100,Boorara,445,10/31/2016,MacPhersons Resources Limited,Yes,Feasibility Started,Surface,0.0624,FALSE,-8,decrease
Russia,AUR-OME,Extension,1.0956,26006,706456,19.5,24.39,>10 - 100,Tardan,46,10/7/2016,Auriant Mining AB,Yes,Operating,Surface,1.3699,FALSE,25,increase
Fiji,LIO-TVX,Infill,0.559,TUDDH 406,733317,56.81,72.87,>10 - 100,Tuvatu,36,11/23/2016,Lion One Metals Limited,Yes,Prefeas/Scoping,Surface,0.7164,FALSE,28,increase
Brazil,CAS-ASX,Extension,0.0996,MD-12/2016,705054,24.24,24.23,>10 - 100,Juruena,484,10/4/2016,Crusader Resources Limited,Yes,Prefeas/Scoping,Surface,0.089,FALSE,-10,decrease
USA,OOO-TVX,Extension,0.2432,16 OKR-315,719757,30.28,20.69,>10 - 100,Kilgore,722,10/31/2016,Otis Gold Corporation,Yes,Reserves Development,Surface,0.1627,FALSE,-33,decrease
USA,OOO-TVX,Extension,0.1715,16 OKR-338,735944,21.81,23.26,>10 - 100,Kilgore,161,11/29/2016,Otis Gold Corporation,Yes,Reserves Development,Surface,0.1829,FALSE,6,increase
Argentina,YRI-TSX,Extension,3.6809,16QD-975,719508,3488.05,2992.79,>100,Gualcamayo,543,10/27/2016,Yamana Gold Inc.,Yes,Operating,In Pit,3.1583,FALSE,-14,decrease
Australia,SAR-ASX,Extension,0.6637,KRRD121,744263,535.67,477.81,>100,South Laverton-Carosue Dam,488,12/7/2016,Saracen Mineral Holdings Limited,Yes,Operating,In Pit,0.592,FALSE,-10,decrease
Australia,KRS-AIMLSE,Exploration,0.0056,KKC001,750755,8.07,7.52,<10,Klondyke,418,12/20/2016,Keras Resources Plc,Yes,Reserves Development,Surface,0.0052,FALSE,-6,decrease
Papua New Guinea,KNT-TVX,Extension,0.7064,KMDD0006,745283,84.37,86.36,>10 - 100,Kainantu,219,12/12/2016,K92 Mining Inc.,No,Operating,Underground,0.7231,FALSE,2,increase
Canada,TMR-TSX,Extension,14.3348,TM00365,722224,1189.56,1036.7,>100,Hope Bay,519,11/3/2016,TMAC Resources Inc.,Yes,Construction Started,Surface,12.4926,FALSE,-12,decrease
Canada,IDM-TVX,Infill,0.1045,U16-1216,732734,29.57,29.77,>10 - 100,Red Mountain,224,11/22/2016,IDM Mining Ltd.,No,Feasibility Started,Underground,0.1066,FALSE,2,increase
Australia,MCR-ASX,Infill,0.2346,MRC408,725277,44.15,42.97,>10 - 100,Widgiemooltha,333,11/8/2016,Mincor Resources NL,No,Feasibility Started,In Pit,0.2283,FALSE,-2,decrease
Australia,ADN-ASX,Definition,0.012,BGRC-1223,721075,5.6,4.2,<10,Eyre Peninsula,667,11/3/2016,Andromeda Metals Limited,Yes,Prefeas/Scoping,Surface,0.009,FALSE,-25,decrease
Australia,ADN-ASX,Definition,0.0104,BGRC-1239,734234,4.83,3.84,<10,Eyre Peninsula,630,11/28/2016,Andromeda Metals Limited,Yes,Prefeas/Scoping,Surface,0.0083,FALSE,-20,decrease
Canada,OSK-TSX,Extension,2.1038,OSK-W-16-720,709112,325.25,332.75,>100,Windfall Lake,221,10/12/2016,Osisko Mining Inc.,Yes,Prefeas/Scoping,Surface,2.1523,FALSE,2,increase
Canada,OSK-TSX,Extension,2.2467,OSK-W-16-704-W1,718159,347.34,255.55,>100,Windfall Lake,682,10/25/2016,Osisko Mining Inc.,Yes,Prefeas/Scoping,Surface,1.6352,FALSE,-27,decrease
Canada,OSK-TSX,Extension,1.9772,OSK-W-16-735,725086,308.98,276.11,>100,Windfall Lake,483,11/8/2016,Osisko Mining Inc.,Yes,Prefeas/Scoping,Surface,1.7668,FALSE,-10,decrease
Canada,TML-TSX,Infill,0.4741,TL16410,727359,44.6,47.79,>10 - 100,Goliath,243,11/11/2016,Treasury Metals Incorporated,No,Feasibility Started,Surface,0.4803,FALSE,1,increase
Canada,OSK-TSX,Extension,1.8038,OSK-U-16-734,733326,281.89,308.15,>100,Windfall Lake,205,11/23/2016,Osisko Mining Inc.,Yes,Prefeas/Scoping,Surface,1.8672,FALSE,3,increase
Canada,OSK-TSX,Extension,1.6925,OSK-W-16-760,738934,264.49,272.24,>100,Windfall Lake,330,12/5/2016,Osisko Mining Inc.,Yes,Prefeas/Scoping,Surface,1.6497,FALSE,-2,decrease
Tanzania,ORR-ASX,Exploration,0.3211,NBD0141,736494,55.68,47.73,>10 - 100,North Mara,545,11/30/2016,OreCorp Limited,Yes,Operating,In Pit,0.2752,FALSE,-14,decrease
Tanzania,ORR-ASX,Extension,0.2906,BULRC001,747737,50.4,57.33,>10 - 100,Nyanzaga,97,12/16/2016,OreCorp Limited,Yes,Prefeas/Scoping,Surface,0.3306,FALSE,13,increase
Australia,HAV-ASX,Extension,0.549,PTAC244,721864,93.93,76.03,>10 - 100,Portia,614,11/4/2016,Havilah Resources Limited,Yes,Operating,In Pit,0.4444,FALSE,-19,decrease
Canada,BAR-TSX,Discovery,0.6995,MDE-16-221,715425,87.66,83.17,>10 - 100,Martiniere,380,10/17/2016,Balmoral Resources Ltd.,Yes,Target Outline,Surface,0.6637,FALSE,-5,decrease
Australia,MAT-ASX,Extension,0.1473,LCAC018,732650,21.32,20.61,>10 - 100,Lake Carey,349,11/22/2016,Matsa Resources Limited,No,Reserves Development,Surface,0.1424,FALSE,-3,decrease
Australia,TNR-ASX,Extension,0.1158,SWC053,730453,11.29,10.91,>10 - 100,Mt Stirling,351,11/18/2016,Torian Resources Limited,No,Prefeas/Scoping,Surface,0.1119,FALSE,-3,decrease
Canada,BAR-TSX,Extension,0.6717,BLD-16-01,732624,84.3,71.68,>10 - 100,Martiniere,555,11/22/2016,Balmoral Resources Ltd.,Yes,Target Outline,Surface,0.5712,FALSE,-14,decrease
Ghana,CDV-ASX,Extension,0.1751,MNDD035,751938,53.23,52.81,>10 - 100,Bolgatanga,290,12/12/2016,Cardinal Resources Limited,No,Reserves Development,Surface,0.1737,FALSE,0,same
Canada,BAR-TSX,Extension,0.5925,MDE-16-242,745178,74.36,67.36,>10 - 100,Martiniere,464,12/12/2016,Balmoral Resources Ltd.,Yes,Target Outline,Surface,0.5368,FALSE,-9,decrease
Australia,PGO-ASX,Infill,0.052,PGCL0053,734268,23.53,22.92,>10 - 100,Coolgardie,352,11/28/2016,Primary Gold Limited,No,Feasibility Started,In Pit,0.0502,FALSE,-3,decrease
Canada,ANX-TSX,Extension,0.053,AE-16-20,709063,11.08,10.95,>10 - 100,Point Rousse,298,10/12/2016,Anaconda Mining Inc.,No,Operating,Surface,0.0523,FALSE,-1,decrease
